OBJECTID,neighborhood,Lat,Long,ucrDescription,number,reportMonth,reportYear
389,LOWRY HILL EAST,44.9550382,-93.2913289,Homicide,0,8,2017
390,LOWRY HILL EAST,44.9550382,-93.2913289,Larceny,40,8,2017
391,LOWRY HILL EAST,44.9550382,-93.2913289,Rape,0,8,2017
392,LOWRY HILL EAST,44.9550382,-93.2913289,Robbery,2,8,2017
393,LYNDALE,44.9429412,-93.2843232,Aggravated Assault,5,8,2017
394,LYNDALE,44.9429412,-93.2843232,Arson,0,8,2017
395,LYNDALE,44.9429412,-93.2843232,Auto Theft,6,8,2017
396,LYNDALE,44.9429412,-93.2843232,Burglary,10,8,2017
397,LYNDALE,44.9429412,-93.2843232,Homicide,0,8,2017
398,LYNDALE,44.9429412,-93.2843232,Larceny,23,8,2017
399,LYNDALE,44.9429412,-93.2843232,Rape,0,8,2017
400,LYNDALE,44.9429412,-93.2843232,Robbery,5,8,2017
401,LYNNHURST,44.9106583,-93.2935778,Aggravated Assault,0,8,2017
402,LYNNHURST,44.9106583,-93.2935778,Arson,0,8,2017
403,LYNNHURST,44.9106583,-93.2935778,Auto Theft,1,8,2017
404,LYNNHURST,44.9106583,-93.2935778,Burglary,3,8,2017
405,LYNNHURST,44.9106583,-93.2935778,Homicide,0,8,2017
406,LYNNHURST,44.9106583,-93.2935778,Larceny,6,8,2017
407,LYNNHURST,44.9106583,-93.2935778,Rape,1,8,2017
408,LYNNHURST,44.9106583,-93.2935778,Robbery,0,8,2017
409,MARCY HOLMES,44.9853721,-93.2447234,Aggravated Assault,2,8,2017
410,MARCY HOLMES,44.9853721,-93.2447234,Arson,0,8,2017
411,MARCY HOLMES,44.9853721,-93.2447234,Auto Theft,11,8,2017
412,MARCY HOLMES,44.9853721,-93.2447234,Burglary,7,8,2017
413,MARCY HOLMES,44.9853721,-93.2447234,Homicide,0,8,2017
414,MARCY HOLMES,44.9853721,-93.2447234,Larceny,37,8,2017
415,MARCY HOLMES,44.9853721,-93.2447234,Rape,0,8,2017
416,MARCY HOLMES,44.9853721,-93.2447234,Robbery,3,8,2017
417,MARSHALL TERRACE,45.0210186,-93.268571,Aggravated Assault,1,8,2017
418,MARSHALL TERRACE,45.0210186,-93.268571,Arson,0,8,2017
419,MARSHALL TERRACE,45.0210186,-93.268571,Auto Theft,2,8,2017
420,MARSHALL TERRACE,45.0210186,-93.268571,Burglary,3,8,2017
421,MARSHALL TERRACE,45.0210186,-93.268571,Homicide,0,8,2017
422,MARSHALL TERRACE,45.0210186,-93.268571,Larceny,5,8,2017
423,MARSHALL TERRACE,45.0210186,-93.268571,Rape,0,8,2017
424,MARSHALL TERRACE,45.0210186,-93.268571,Robbery,0,8,2017
425,MCKINLEY,45.0205857,-93.2836963,Aggravated Assault,3,8,2017
426,MCKINLEY,45.0205857,-93.2836963,Arson,0,8,2017
427,MCKINLEY,45.0205857,-93.2836963,Auto Theft,3,8,2017
428,MCKINLEY,45.0205857,-93.2836963,Burglary,6,8,2017
429,MCKINLEY,45.0205857,-93.2836963,Homicide,0,8,2017
430,MCKINLEY,45.0205857,-93.2836963,Larceny,6,8,2017
431,MCKINLEY,45.0205857,-93.2836963,Rape,0,8,2017
432,MCKINLEY,45.0205857,-93.2836963,Robbery,0,8,2017
433,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Aggravated Assault,0,8,2017
434,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Arson,0,8,2017
435,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Auto Theft,0,8,2017
436,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Burglary,6,8,2017
437,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Homicide,0,8,2017
438,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Larceny,3,8,2017
439,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Rape,0,8,2017
440,MID - CITY INDUSTRIAL,44.9988622,-93.2177712,Robbery,0,8,2017
441,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Aggravated Assault,5,8,2017
442,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Arson,0,8,2017
443,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Auto Theft,1,8,2017
444,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Burglary,6,8,2017
445,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Homicide,0,8,2017
446,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Larceny,17,8,2017
447,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Rape,1,8,2017
448,MIDTOWN PHILLIPS,44.9560454,-93.2561126,Robbery,5,8,2017
449,MINNEHAHA,44.9105408,-93.2156354,Aggravated Assault,1,8,2017
450,MINNEHAHA,44.9105408,-93.2156354,Arson,0,8,2017
451,MINNEHAHA,44.9105408,-93.2156354,Auto Theft,0,8,2017
452,MINNEHAHA,44.9105408,-93.2156354,Burglary,1,8,2017
453,MINNEHAHA,44.9105408,-93.2156354,Homicide,0,8,2017
454,MINNEHAHA,44.9105408,-93.2156354,Larceny,8,8,2017
455,MINNEHAHA,44.9105408,-93.2156354,Rape,0,8,2017
456,MINNEHAHA,44.9105408,-93.2156354,Robbery,1,8,2017
457,MORRIS PARK,44.9012054,-93.2156354,Aggravated Assault,0,8,2017
458,MORRIS PARK,44.9012054,-93.2156354,Arson,0,8,2017
459,MORRIS PARK,44.9012054,-93.2156354,Auto Theft,0,8,2017
460,MORRIS PARK,44.9012054,-93.2156354,Burglary,1,8,2017
461,MORRIS PARK,44.9012054,-93.2156354,Homicide,0,8,2017
462,MORRIS PARK,44.9012054,-93.2156354,Larceny,2,8,2017
463,MORRIS PARK,44.9012054,-93.2156354,Rape,0,8,2017
464,MORRIS PARK,44.9012054,-93.2156354,Robbery,0,8,2017
465,NEAR - NORTH,44.9919418,-93.2941662,Aggravated Assault,8,8,2017
466,NEAR - NORTH,44.9919418,-93.2941662,Arson,0,8,2017
467,NEAR - NORTH,44.9919418,-93.2941662,Auto Theft,2,8,2017
468,NEAR - NORTH,44.9919418,-93.2941662,Burglary,14,8,2017
469,NEAR - NORTH,44.9919418,-93.2941662,Homicide,1,8,2017
470,NEAR - NORTH,44.9919418,-93.2941662,Larceny,44,8,2017
471,NEAR - NORTH,44.9919418,-93.2941662,Rape,1,8,2017
472,NEAR - NORTH,44.9919418,-93.2941662,Robbery,5,8,2017
473,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Aggravated Assault,0,8,2017
474,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Arson,0,8,2017
475,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Auto Theft,1,8,2017
476,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Burglary,1,8,2017
477,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Homicide,0,8,2017
478,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Larceny,6,8,2017
479,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Rape,0,8,2017
480,NICOLLET ISLAND - EAST BANK,44.9890729,-93.2540104,Robbery,1,8,2017
481,NORTH LOOP,44.9841988,-93.2835891,Aggravated Assault,1,8,2017
482,NORTH LOOP,44.9841988,-93.2835891,Arson,0,8,2017
483,NORTH LOOP,44.9841988,-93.2835891,Auto Theft,0,8,2017
484,NORTH LOOP,44.9841988,-93.2835891,Burglary,5,8,2017
485,NORTH LOOP,44.9841988,-93.2835891,Homicide,0,8,2017
486,NORTH LOOP,44.9841988,-93.2835891,Larceny,50,8,2017
487,NORTH LOOP,44.9841988,-93.2835891,Rape,0,8,2017
488,NORTH LOOP,44.9841988,-93.2835891,Robbery,5,8,2017
489,NORTHEAST PARK,45.0031203,-93.2412634,Aggravated Assault,0,8,2017
490,NORTHEAST PARK,45.0031203,-93.2412634,Arson,0,8,2017
491,NORTHEAST PARK,45.0031203,-93.2412634,Auto Theft,0,8,2017
492,NORTHEAST PARK,45.0031203,-93.2412634,Burglary,0,8,2017
493,NORTHEAST PARK,45.0031203,-93.2412634,Homicide,0,8,2017
494,NORTHEAST PARK,45.0031203,-93.2412634,Larceny,11,8,2017
495,NORTHEAST PARK,45.0031203,-93.2412634,Rape,0,8,2017
496,NORTHEAST PARK,45.0031203,-93.2412634,Robbery,0,8,2017
497,NORTHROP,44.9764426,-93.2353767,Aggravated Assault,1,8,2017
498,NORTHROP,44.9764426,-93.2353767,Arson,0,8,2017
499,NORTHROP,44.9764426,-93.2353767,Auto Theft,3,8,2017
500,NORTHROP,44.9764426,-93.2353767,Burglary,6,8,2017
501,NORTHROP,44.9764426,-93.2353767,Homicide,0,8,2017
502,NORTHROP,44.9764426,-93.2353767,Larceny,6,8,2017
503,NORTHROP,44.9764426,-93.2353767,Rape,0,8,2017
504,NORTHROP,44.9764426,-93.2353767,Robbery,1,8,2017
505,PAGE,44.9078431,-93.269679,Aggravated Assault,0,8,2017
506,PAGE,44.9078431,-93.269679,Arson,0,8,2017
507,PAGE,44.9078431,-93.269679,Auto Theft,1,8,2017
508,PAGE,44.9078431,-93.269679,Burglary,3,8,2017
509,PAGE,44.9078431,-93.269679,Homicide,0,8,2017
510,PAGE,44.9078431,-93.269679,Larceny,1,8,2017
511,PAGE,44.9078431,-93.269679,Rape,0,8,2017
512,PAGE,44.9078431,-93.269679,Robbery,0,8,2017
513,PHILLIPS WEST,44.9511035,-93.2659066,Aggravated Assault,5,8,2017
514,PHILLIPS WEST,44.9511035,-93.2659066,Arson,0,8,2017
515,PHILLIPS WEST,44.9511035,-93.2659066,Auto Theft,4,8,2017
516,PHILLIPS WEST,44.9511035,-93.2659066,Burglary,8,8,2017
517,PHILLIPS WEST,44.9511035,-93.2659066,Homicide,0,8,2017
518,PHILLIPS WEST,44.9511035,-93.2659066,Larceny,17,8,2017
519,PHILLIPS WEST,44.9511035,-93.2659066,Rape,0,8,2017
520,PHILLIPS WEST,44.9511035,-93.2659066,Robbery,2,8,2017
521,POWDERHORN PARK,44.9398026,-93.2533339,Aggravated Assault,6,8,2017
522,POWDERHORN PARK,44.9398026,-93.2533339,Arson,0,8,2017
523,POWDERHORN PARK,44.9398026,-93.2533339,Auto Theft,3,8,2017
524,POWDERHORN PARK,44.9398026,-93.2533339,Burglary,15,8,2017
525,POWDERHORN PARK,44.9398026,-93.2533339,Homicide,0,8,2017
526,POWDERHORN PARK,44.9398026,-93.2533339,Larceny,22,8,2017
527,POWDERHORN PARK,44.9398026,-93.2533339,Rape,2,8,2017
528,POWDERHORN PARK,44.9398026,-93.2533339,Robbery,2,8,2017
529,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Aggravated Assault,0,8,2017
530,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Arson,0,8,2017
531,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Auto Theft,1,8,2017
532,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Burglary,6,8,2017
533,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Homicide,0,8,2017
534,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Larceny,27,8,2017
535,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Rape,3,8,2017
536,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Robbery,3,8,2017
537,REGINA,44.9229736,-93.2709366,Aggravated Assault,1,8,2017
538,REGINA,44.9229736,-93.2709366,Arson,0,8,2017
539,REGINA,44.9229736,-93.2709366,Auto Theft,0,8,2017
540,REGINA,44.9229736,-93.2709366,Burglary,2,8,2017
541,REGINA,44.9229736,-93.2709366,Homicide,0,8,2017
542,REGINA,44.9229736,-93.2709366,Larceny,2,8,2017
543,REGINA,44.9229736,-93.2709366,Rape,0,8,2017
544,REGINA,44.9229736,-93.2709366,Robbery,1,8,2017
545,SEWARD,44.9591899,-93.2345689,Aggravated Assault,5,8,2017
546,SEWARD,44.9591899,-93.2345689,Arson,0,8,2017
547,SEWARD,44.9591899,-93.2345689,Auto Theft,3,8,2017
548,SEWARD,44.9591899,-93.2345689,Burglary,11,8,2017
549,SEWARD,44.9591899,-93.2345689,Homicide,0,8,2017
550,SEWARD,44.9591899,-93.2345689,Larceny,25,8,2017
551,SEWARD,44.9591899,-93.2345689,Rape,0,8,2017
552,SEWARD,44.9591899,-93.2345689,Robbery,4,8,2017
553,SHERIDAN,45.0024045,-93.2664456,Aggravated Assault,1,8,2017
554,SHERIDAN,45.0024045,-93.2664456,Arson,0,8,2017
555,SHERIDAN,45.0024045,-93.2664456,Auto Theft,3,8,2017
556,SHERIDAN,45.0024045,-93.2664456,Burglary,5,8,2017
557,SHERIDAN,45.0024045,-93.2664456,Homicide,0,8,2017
558,SHERIDAN,45.0024045,-93.2664456,Larceny,11,8,2017
559,SHERIDAN,45.0024045,-93.2664456,Rape,0,8,2017
560,SHERIDAN,45.0024045,-93.2664456,Robbery,0,8,2017
561,SHINGLE CREEK,45.0479383,-93.3070973,Aggravated Assault,0,8,2017
562,SHINGLE CREEK,45.0479383,-93.3070973,Arson,0,8,2017
563,SHINGLE CREEK,45.0479383,-93.3070973,Auto Theft,0,8,2017
564,SHINGLE CREEK,45.0479383,-93.3070973,Burglary,6,8,2017
565,SHINGLE CREEK,45.0479383,-93.3070973,Homicide,0,8,2017
566,SHINGLE CREEK,45.0479383,-93.3070973,Larceny,5,8,2017
567,SHINGLE CREEK,45.0479383,-93.3070973,Rape,0,8,2017
568,SHINGLE CREEK,45.0479383,-93.3070973,Robbery,1,8,2017
569,ST. ANTHONY EAST,44.9946574,-93.2516685,Aggravated Assault,1,8,2017
570,ST. ANTHONY EAST,44.9946574,-93.2516685,Arson,0,8,2017
571,ST. ANTHONY EAST,44.9946574,-93.2516685,Auto Theft,1,8,2017
572,ST. ANTHONY EAST,44.9946574,-93.2516685,Burglary,2,8,2017
573,ST. ANTHONY EAST,44.9946574,-93.2516685,Homicide,0,8,2017
574,ST. ANTHONY EAST,44.9946574,-93.2516685,Larceny,3,8,2017
575,ST. ANTHONY EAST,44.9946574,-93.2516685,Rape,0,8,2017
576,ST. ANTHONY EAST,44.9946574,-93.2516685,Robbery,0,8,2017
577,ST. ANTHONY WEST,44.9932439,-93.2603479,Aggravated Assault,0,8,2017
578,ST. ANTHONY WEST,44.9932439,-93.2603479,Arson,0,8,2017
579,ST. ANTHONY WEST,44.9932439,-93.2603479,Auto Theft,0,8,2017
580,ST. ANTHONY WEST,44.9932439,-93.2603479,Burglary,3,8,2017
581,ST. ANTHONY WEST,44.9932439,-93.2603479,Homicide,0,8,2017
582,ST. ANTHONY WEST,44.9932439,-93.2603479,Larceny,2,8,2017
583,ST. ANTHONY WEST,44.9932439,-93.2603479,Rape,1,8,2017
584,ST. ANTHONY WEST,44.9932439,-93.2603479,Robbery,0,8,2017
585,STANDISH,44.9333046,-93.2357376,Aggravated Assault,0,8,2017
586,STANDISH,44.9333046,-93.2357376,Arson,0,8,2017
587,STANDISH,44.9333046,-93.2357376,Auto Theft,3,8,2017
588,STANDISH,44.9333046,-93.2357376,Burglary,13,8,2017
589,STANDISH,44.9333046,-93.2357376,Homicide,0,8,2017
590,STANDISH,44.9333046,-93.2357376,Larceny,13,8,2017
591,STANDISH,44.9333046,-93.2357376,Rape,1,8,2017
592,STANDISH,44.9333046,-93.2357376,Robbery,2,8,2017
593,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Aggravated Assault,2,8,2017
594,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Arson,0,8,2017
595,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Auto Theft,3,8,2017
596,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Burglary,1,8,2017
597,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Homicide,0,8,2017
598,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Larceny,12,8,2017
599,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Rape,1,8,2017
600,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Robbery,3,8,2017
601,SUMNER - GLENWOOD,44.9842036,-93.2908943,Aggravated Assault,1,8,2017
602,SUMNER - GLENWOOD,44.9842036,-93.2908943,Arson,0,8,2017
603,SUMNER - GLENWOOD,44.9842036,-93.2908943,Auto Theft,3,8,2017
604,SUMNER - GLENWOOD,44.9842036,-93.2908943,Burglary,0,8,2017
605,SUMNER - GLENWOOD,44.9842036,-93.2908943,Homicide,0,8,2017
606,SUMNER - GLENWOOD,44.9842036,-93.2908943,Larceny,6,8,2017
607,SUMNER - GLENWOOD,44.9842036,-93.2908943,Rape,0,8,2017
608,SUMNER - GLENWOOD,44.9842036,-93.2908943,Robbery,0,8,2017
609,TANGLETOWN,44.9127437,-93.2780884,Aggravated Assault,1,8,2017
610,TANGLETOWN,44.9127437,-93.2780884,Arson,0,8,2017
611,TANGLETOWN,44.9127437,-93.2780884,Auto Theft,3,8,2017
612,TANGLETOWN,44.9127437,-93.2780884,Burglary,8,8,2017
613,TANGLETOWN,44.9127437,-93.2780884,Homicide,0,8,2017
614,TANGLETOWN,44.9127437,-93.2780884,Larceny,7,8,2017
615,TANGLETOWN,44.9127437,-93.2780884,Rape,0,8,2017
616,TANGLETOWN,44.9127437,-93.2780884,Robbery,0,8,2017
617,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Aggravated Assault,0,8,2017
618,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Arson,0,8,2017
619,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Auto Theft,6,8,2017
620,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Burglary,3,8,2017
621,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Homicide,0,8,2017
622,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Larceny,35,8,2017
623,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Rape,0,8,2017
624,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Robbery,3,8,2017
625,VENTURA VILLAGE,44.9618199,-93.2580313,Aggravated Assault,8,8,2017
626,VENTURA VILLAGE,44.9618199,-93.2580313,Arson,1,8,2017
627,VENTURA VILLAGE,44.9618199,-93.2580313,Auto Theft,6,8,2017
628,VENTURA VILLAGE,44.9618199,-93.2580313,Burglary,3,8,2017
629,VENTURA VILLAGE,44.9618199,-93.2580313,Homicide,0,8,2017
630,VENTURA VILLAGE,44.9618199,-93.2580313,Larceny,9,8,2017
631,VENTURA VILLAGE,44.9618199,-93.2580313,Rape,1,8,2017
632,VENTURA VILLAGE,44.9618199,-93.2580313,Robbery,3,8,2017
633,VICTORY,45.0336776,-93.3155786,Aggravated Assault,1,8,2017
634,VICTORY,45.0336776,-93.3155786,Arson,0,8,2017
635,VICTORY,45.0336776,-93.3155786,Auto Theft,0,8,2017
636,VICTORY,45.0336776,-93.3155786,Burglary,9,8,2017
637,VICTORY,45.0336776,-93.3155786,Homicide,0,8,2017
638,VICTORY,45.0336776,-93.3155786,Larceny,3,8,2017
639,VICTORY,45.0336776,-93.3155786,Rape,0,8,2017
640,VICTORY,45.0336776,-93.3155786,Robbery,0,8,2017
641,WAITE PARK,45.0313309,-93.2343487,Aggravated Assault,1,8,2017
642,WAITE PARK,45.0313309,-93.2343487,Arson,0,8,2017
643,WAITE PARK,45.0313309,-93.2343487,Auto Theft,0,8,2017
644,WAITE PARK,45.0313309,-93.2343487,Burglary,5,8,2017
645,WAITE PARK,45.0313309,-93.2343487,Homicide,0,8,2017
646,WAITE PARK,45.0313309,-93.2343487,Larceny,5,8,2017
647,WAITE PARK,45.0313309,-93.2343487,Rape,0,8,2017
648,WAITE PARK,45.0313309,-93.2343487,Robbery,0,8,2017
649,WEBBER - CAMDEN,45.0315971,-93.2982686,Aggravated Assault,6,8,2017
650,WEBBER - CAMDEN,45.0315971,-93.2982686,Arson,0,8,2017
651,WEBBER - CAMDEN,45.0315971,-93.2982686,Auto Theft,3,8,2017
652,WEBBER - CAMDEN,45.0315971,-93.2982686,Burglary,10,8,2017
653,WEBBER - CAMDEN,45.0315971,-93.2982686,Homicide,0,8,2017
654,WEBBER - CAMDEN,45.0315971,-93.2982686,Larceny,13,8,2017
655,WEBBER - CAMDEN,45.0315971,-93.2982686,Rape,0,8,2017
656,WEBBER - CAMDEN,45.0315971,-93.2982686,Robbery,2,8,2017
657,WENONAH,44.8959706,-93.2357376,Aggravated Assault,1,8,2017
658,WENONAH,44.8959706,-93.2357376,Arson,0,8,2017
659,WENONAH,44.8959706,-93.2357376,Auto Theft,2,8,2017
660,WENONAH,44.8959706,-93.2357376,Burglary,6,8,2017
661,WENONAH,44.8959706,-93.2357376,Homicide,0,8,2017
662,WENONAH,44.8959706,-93.2357376,Larceny,3,8,2017
663,WENONAH,44.8959706,-93.2357376,Rape,0,8,2017
664,WENONAH,44.8959706,-93.2357376,Robbery,2,8,2017
665,WEST CALHOUN,44.9447012,-93.3263003,Aggravated Assault,0,8,2017
666,WEST CALHOUN,44.9447012,-93.3263003,Arson,0,8,2017
667,WEST CALHOUN,44.9447012,-93.3263003,Auto Theft,1,8,2017
668,WEST CALHOUN,44.9447012,-93.3263003,Burglary,0,8,2017
669,WEST CALHOUN,44.9447012,-93.3263003,Homicide,0,8,2017
670,WEST CALHOUN,44.9447012,-93.3263003,Larceny,8,8,2017
671,WEST CALHOUN,44.9447012,-93.3263003,Rape,0,8,2017
672,WEST CALHOUN,44.9447012,-93.3263003,Robbery,0,8,2017
673,WHITTIER,44.9555348,-93.2796514,Aggravated Assault,8,8,2017
674,WHITTIER,44.9555348,-93.2796514,Arson,0,8,2017
675,WHITTIER,44.9555348,-93.2796514,Auto Theft,12,8,2017
676,WHITTIER,44.9555348,-93.2796514,Burglary,9,8,2017
677,WHITTIER,44.9555348,-93.2796514,Homicide,0,8,2017
678,WHITTIER,44.9555348,-93.2796514,Larceny,44,8,2017
679,WHITTIER,44.9555348,-93.2796514,Rape,2,8,2017
680,WHITTIER,44.9555348,-93.2796514,Robbery,3,8,2017
681,WILLARD - HAY,44.9964492,-93.3112679,Aggravated Assault,7,8,2017
682,WILLARD - HAY,44.9964492,-93.3112679,Arson,1,8,2017
683,WILLARD - HAY,44.9964492,-93.3112679,Auto Theft,7,8,2017
684,WILLARD - HAY,44.9964492,-93.3112679,Burglary,5,8,2017
685,WILLARD - HAY,44.9964492,-93.3112679,Homicide,0,8,2017
686,WILLARD - HAY,44.9964492,-93.3112679,Larceny,13,8,2017
687,WILLARD - HAY,44.9964492,-93.3112679,Rape,5,8,2017
688,WILLARD - HAY,44.9964492,-93.3112679,Robbery,1,8,2017
689,WINDOM,44.8978338,-93.2832943,Aggravated Assault,2,8,2017
690,WINDOM,44.8978338,-93.2832943,Arson,0,8,2017
691,WINDOM,44.8978338,-93.2832943,Auto Theft,1,8,2017
692,WINDOM,44.8978338,-93.2832943,Burglary,1,8,2017
693,WINDOM,44.8978338,-93.2832943,Homicide,0,8,2017
694,WINDOM,44.8978338,-93.2832943,Larceny,10,8,2017
695,WINDOM,44.8978338,-93.2832943,Rape,0,8,2017
696,WINDOM,44.8978338,-93.2832943,Robbery,0,8,2017
697,WINDOM PARK,45.0091148,-93.2356274,Aggravated Assault,1,8,2017
698,WINDOM PARK,45.0091148,-93.2356274,Arson,0,8,2017
699,WINDOM PARK,45.0091148,-93.2356274,Auto Theft,0,8,2017
700,WINDOM PARK,45.0091148,-93.2356274,Burglary,5,8,2017
701,WINDOM PARK,45.0091148,-93.2356274,Homicide,0,8,2017
702,WINDOM PARK,45.0091148,-93.2356274,Larceny,10,8,2017
703,WINDOM PARK,45.0091148,-93.2356274,Rape,0,8,2017
704,WINDOM PARK,45.0091148,-93.2356274,Robbery,0,8,2017
705,** NOT ASSIGNED **,#N/A,#N/A,Aggravated Assault,6,9,2017
706,** NOT ASSIGNED **,#N/A,#N/A,Arson,,9,2017
707,** NOT ASSIGNED **,#N/A,#N/A,Auto Theft,3,9,2017
708,** NOT ASSIGNED **,#N/A,#N/A,Burglary,3,9,2017
709,** NOT ASSIGNED **,#N/A,#N/A,Homicide,,9,2017
710,** NOT ASSIGNED **,#N/A,#N/A,Larceny,9,9,2017
711,** NOT ASSIGNED **,#N/A,#N/A,Rape,2,9,2017
712,** NOT ASSIGNED **,#N/A,#N/A,Robbery,1,9,2017
713,ARMATAGE,44.8984811,-93.3111949,Aggravated Assault,1,9,2017
714,ARMATAGE,44.8984811,-93.3111949,Arson,,9,2017
715,ARMATAGE,44.8984811,-93.3111949,Auto Theft,1,9,2017
716,ARMATAGE,44.8984811,-93.3111949,Burglary,2,9,2017
717,ARMATAGE,44.8984811,-93.3111949,Homicide,,9,2017
718,ARMATAGE,44.8984811,-93.3111949,Larceny,9,9,2017
719,ARMATAGE,44.8984811,-93.3111949,Rape,,9,2017
720,ARMATAGE,44.8984811,-93.3111949,Robbery,,9,2017
721,AUDUBON PARK,45.0172235,-93.2378076,Aggravated Assault,,9,2017
722,AUDUBON PARK,45.0172235,-93.2378076,Arson,1,9,2017
723,AUDUBON PARK,45.0172235,-93.2378076,Auto Theft,2,9,2017
724,AUDUBON PARK,45.0172235,-93.2378076,Burglary,3,9,2017
725,AUDUBON PARK,45.0172235,-93.2378076,Homicide,1,9,2017
726,AUDUBON PARK,45.0172235,-93.2378076,Larceny,1,9,2017
727,AUDUBON PARK,45.0172235,-93.2378076,Rape,1,9,2017
728,AUDUBON PARK,45.0172235,-93.2378076,Robbery,,9,2017
729,BANCROFT,44.9292714,-93.2545911,Aggravated Assault,1,9,2017
730,BANCROFT,44.9292714,-93.2545911,Arson,,9,2017
731,BANCROFT,44.9292714,-93.2545911,Auto Theft,,9,2017
732,BANCROFT,44.9292714,-93.2545911,Burglary,11,9,2017
733,BANCROFT,44.9292714,-93.2545911,Homicide,,9,2017
734,BANCROFT,44.9292714,-93.2545911,Larceny,1,9,2017
735,BANCROFT,44.9292714,-93.2545911,Rape,,9,2017
736,BANCROFT,44.9292714,-93.2545911,Robbery,3,9,2017
737,BELTRAMI,44.994943,-93.2415998,Aggravated Assault,,9,2017
738,BELTRAMI,44.994943,-93.2415998,Arson,,9,2017
739,BELTRAMI,44.994943,-93.2415998,Auto Theft,,9,2017
740,BELTRAMI,44.994943,-93.2415998,Burglary,2,9,2017
741,BELTRAMI,44.994943,-93.2415998,Homicide,,9,2017
742,BELTRAMI,44.994943,-93.2415998,Larceny,2,9,2017
743,BELTRAMI,44.994943,-93.2415998,Rape,,9,2017
744,BELTRAMI,44.994943,-93.2415998,Robbery,,9,2017
745,BOTTINEAU,45.0081846,-93.2683692,Aggravated Assault,,9,2017
746,BOTTINEAU,45.0081846,-93.2683692,Arson,,9,2017
747,BOTTINEAU,45.0081846,-93.2683692,Auto Theft,1,9,2017
748,BOTTINEAU,45.0081846,-93.2683692,Burglary,,9,2017
749,BOTTINEAU,45.0081846,-93.2683692,Homicide,,9,2017
750,BOTTINEAU,45.0081846,-93.2683692,Larceny,3,9,2017
751,BOTTINEAU,45.0081846,-93.2683692,Rape,1,9,2017
752,BOTTINEAU,45.0081846,-93.2683692,Robbery,,9,2017
753,BRYANT,44.9311739,-93.269679,Aggravated Assault,2,9,2017
754,BRYANT,44.9311739,-93.269679,Arson,,9,2017
755,BRYANT,44.9311739,-93.269679,Auto Theft,,9,2017
756,BRYANT,44.9311739,-93.269679,Burglary,11,9,2017
757,BRYANT,44.9311739,-93.269679,Homicide,,9,2017
758,BRYANT,44.9311739,-93.269679,Larceny,4,9,2017
759,BRYANT,44.9311739,-93.269679,Rape,,9,2017
760,BRYANT,44.9311739,-93.269679,Robbery,,9,2017
